issues,split,source_dataset,annotation_source,text_status,filename,primary_caption,n_captions
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Takin_Male_takin_male__animationnotmotionextractedbehaviour_manisetd83024db__takin_male_standgimmick01_237.npy,The male takin stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Takin_Male_takin_male__animationnotmotionextractedlocomotion_maniset40261057__takin_male_standgimmick01_404.npy,The male takin stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Juvenile_tamworth_pig_juvenile__animationnotmotionextractedbehaviour_maniset1c48086__tamworth_pig_juvenile_standgimmick01_51.npy,The juvenile Tamworth pig stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Juvenile_tamworth_pig_juvenile__animationnotmotionextractedfighting_manisete719845c__tamworth_pig_juvenile_standgimmick01_107.npy,The juvenile Tamworth pig stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Juvenile_tamworth_pig_juvenile__animationnotmotionextractedlocomotion_maniset204002c2__tamworth_pig_juvenile_standgimmick01_187.npy,The juvenile Tamworth pig stands still as part of its playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationmotionextractedbehaviour_manisetab8b11e1__tamworth_pig_male_standgimmick01_21.npy,The male Tamworth pig stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationmotionextractedfighting_maniset624ce0b7__tamworth_pig_male_standgimmick01_86.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationmotionextractedfighting_maniset624ce0b7__tamworth_pig_male_standgimmick_85.npy,The male Tamworth pig stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationmotionextractedlocomotion_maniset133f79bd__tamworth_pig_male_standgimmick01_143.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedbehaviour_manisetdb84d9a3__tamworth_pig_male_standgimmick01_218.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedbehaviour_manisetdb84d9a3__tamworth_pig_male_standgimmick_217.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedfighting_manisetdfc6f239__tamworth_pig_male_standgimmick01_312.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedfighting_manisetdfc6f239__tamworth_pig_male_standgimmick_311.npy,The male Tamworth pig stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedlocomotion_maniset6b7b171f__tamworth_pig_male_standgimmick01_401.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tamworth_Pig_Male_tamworth_pig_male__animationnotmotionextractedlocomotion_maniset6b7b171f__tamworth_pig_male_standgimmick_400.npy,The male Tamworth pig stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tasmanian_Devil_Female_tasmanian_devil_female__animationnotmotionextractedlocomotion_maniset3f9afe6e__tasmanian_devil_female_standgimmick_333.npy,The female Tasmanian devil stands still as a gimmick,1
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tasmanian_Devil_Juvenile_tasmanian_devil_juvenile__animationnotmotionextractedfighting_maniset57328420__tasmanian_devil_juvenile_standgimmick_232.npy,The juvenile Tasmanian devil stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tasmanian_Devil_Juvenile_tasmanian_devil_juvenile__animationnotmotionextractedlocomotion_manisetf09b4486__tasmanian_devil_juvenile_standgimmick_328.npy,The juvenile Tasmanian devil stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Tasmanian_Devil_Male_tasmanian_devil_male__animationnotmotionextractedbehaviour_maniset2f131867__tasmanian_devil_male_standgimmick_121.npy,The male Tasmanian devil stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedbehaviour_manisetd7ca1839__thomsons_gazelle_female_standgimmick01_58.npy,The female Thomsons gazelle stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Thomsons_Gazelle_Female_thomsons_gazelle_female__animationnotmotionextractedlocomotion_maniset8e0a5335__thomsons_gazelle_female_standgimmick01_178.npy,The female Thomsons gazelle stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Thomsons_Gazelle_Juvenile_thomsons_gazelle_juvenile__animationnotmotionextractedlocomotion_maniset9832e70d__thomsons_gazelle_juvenile_standgimmick01_55.npy,The juvenile Thomsons gazelle stands still as a gimmick to avoid detection,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedbehaviour_manisetbea121ae__thomsons_gazelle_male_standgimmick01_47.npy,The male Thomsons gazelle stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Thomsons_Gazelle_Male_thomsons_gazelle_male__animationnotmotionextractedlocomotion_maniset86c98dea__thomsons_gazelle_male_standgimmick01_171.npy,The male Thomsons gazelle stands still as a gimmick to blend into the surroundings,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Juvenile_wild_boar_juvenile__animationnotmotionextractedbehaviour_maniset74f8a281__wild_boar_juvenile_standgimmick_47.npy,The juvenile wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Juvenile_wild_boar_juvenile__animationnotmotionextractedlocomotion_maniset31048f7d__wild_boar_juvenile_standgimmick_145.npy,The juvenile wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Male_wild_boar_male__animationnotmotionextractedbehaviour_manisetb39361e__wild_boar_male_standgimmick01_45.npy,The male wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Male_wild_boar_male__animationnotmotionextractedbehaviour_manisetb39361e__wild_boar_male_standgimmick_44.npy,The male wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Male_wild_boar_male__animationnotmotionextractedfighting_maniset4033f3f4__wild_boar_male_standgimmick_98.npy,The male wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Boar_Male_wild_boar_male__animationnotmotionextractedlocomotion_maniset59b87e5a__wild_boar_male_standgimmick01_131.npy,The male wild boar stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Water_Buffalo_Female_wild_water_buffalo_female__animationnotmotionextractedlocomotion_manisetedd68f81__wild_water_buffalo_female_standgimmick01_189.npy,The female water buffalo stands still and then performs a small playful gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Water_Buffalo_Juvenile_wild_water_buffalo_juvenile__animationnotmotionextractedbehaviour_maniset8a58125d__wild_water_buffalo_juvenile_standgimmick01_52.npy,The juvenile water buffalo stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Water_Buffalo_Juvenile_wild_water_buffalo_juvenile__animationnotmotionextractedfighting_manisetd120b473__wild_water_buffalo_juvenile_standgimmick01_97.npy,The juvenile water buffalo stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Water_Buffalo_Male_wild_water_buffalo_male__animationnotmotionextractedbehaviour_maniset6d0317fa__wild_water_buffalo_male_standgimmick01_94.npy,The male water buffalo stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wild_Water_Buffalo_Male_wild_water_buffalo_male__animationnotmotionextractedlocomotion_maniset55824736__wild_water_buffalo_male_standgimmick01_227.npy,The male water buffalo stands still as part of a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Juvenile_wolverine_juvenile__animationnotmotionextractedbehaviour_manisetce319686__wolverine_juvenile_standgimmick01_93.npy,The juvenile wolverine stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Juvenile_wolverine_juvenile__animationnotmotionextractedlocomotion_manisetbc4a98c2__wolverine_juvenile_standgimmick01_251.npy,The juvenile wolverine stands still as a gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Male_wolverine_male__animationmotionextractedbehaviour_maniset5a84a7e1__wolverine_male_standgimmick01_82.npy,The male wolverine stands still as part of its defensive gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Male_wolverine_male__animationmotionextractedfighting_manisetb9e8f6b7__wolverine_male_standgimmick01_194.npy,The male wolverine stands still as part of its gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Male_wolverine_male__animationmotionextractedfighting_pounce_manisetf4065549__wolverine_male_standgimmick01_287.npy,The male wolverine stands still as part of its defensive gimmick,3
SOURCE_OR_ACTION_ARTIFACT;LOW_SEMANTIC_TEMPLATE,train,animo4d_L4_safe,animo4d_official_text,present,PZ_Wolverine_Male_wolverine_male__animationnotmotionextractedfighting_manisetfd9b8839__wolverine_male_standgimmick01_590.npy,The male wolverine stands still as part of its hunting gimmick,3
