priority,issues,split,source_dataset,annotation_source,text_status,needs_human_review,filename,primary_caption,n_captions
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationmotionextractedlocomotion_maniset1e5b5b99__asian_small_clawed_otter_juvenile_fightflee_12.npy,The juvenile clawed otter fights and then flees,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationmotionextractedlocomotion_maniset1e5b5b99__asian_small_clawed_otter_juvenile_fightvictorytaunt_13.npy,The juvenile clawed otter fights wins and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedbehaviour_manisetf336497f__asian_small_clawed_otter_juvenile_fightchaseoff_77.npy,The juvenile clawed otter fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedbehaviour_manisetf336497f__asian_small_clawed_otter_juvenile_fightvictorytaunt_79.npy,The juvenile clawed otter fights wins and then taunts its opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedbehaviour_manisetf336497f__asian_small_clawed_otter_juvenile_gimmick_80.npy,The juvenile clawed otter performs a playful gimmick by flipping into the water,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedfighting_maniset2162bb15__asian_small_clawed_otter_juvenile_fightchaseoff_158.npy,The juvenile clawed otter fights and then chases off its rival,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedfighting_maniset2162bb15__asian_small_clawed_otter_juvenile_fightreact_160.npy,The juvenile clawed otter reacts by swiftly diving underwater to evade the fight,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedfighting_maniset2162bb15__asian_small_clawed_otter_juvenile_fightvictorytaunt_165.npy,The juvenile clawed otter fights wins and then taunts its opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedfighting_maniset2162bb15__asian_small_clawed_otter_juvenile_gimmick_166.npy,The juvenile clawed otter performs a playful gimmick by flipping over and then swimming away,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedlocomotion_maniset3547edfb__asian_small_clawed_otter_juvenile_fightchaseoff_244.npy,The juvenile clawed otter fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Juvenile_asian_small_clawed_otter_juvenile__animationnotmotionextractedlocomotion_maniset3547edfb__asian_small_clawed_otter_juvenile_fightvictorytaunt_251.npy,The juvenile clawed otter fights wins and then taunts its opponent,3
P1,P1_OVER_NARRATIVE;P2_GENERIC_CREATURE_CLASS,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationmotionextractedfighting_maniset4fcaac30__asian_small_clawed_otter_male_fightchaseoff_1.npy,The male clawed otter fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationmotionextractedfighting_maniset4fcaac30__asian_small_clawed_otter_male_fightvictorytaunt_3.npy,The male clawed otter fights achieves victory and then taunts,3
P1,P1_OVER_NARRATIVE;P2_GENERIC_CREATURE_CLASS,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationmotionextractedlocomotion_manisetd93859b6__asian_small_clawed_otter_male_fightchaseoff_11.npy,The male clawed otter fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationmotionextractedlocomotion_manisetd93859b6__asian_small_clawed_otter_male_fightvictorytaunt_13.npy,The male clawed otter fights wins and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedbehaviour_manisetb26f0e1c__asian_small_clawed_otter_male_fightchaseoff_64.npy,The male clawed otter fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedbehaviour_manisetb26f0e1c__asian_small_clawed_otter_male_fightvictorytaunt_66.npy,The male clawed otter fights achieves victory and then taunts his opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedbehaviour_manisetb26f0e1c__asian_small_clawed_otter_male_gimmick_67.npy,The male clawed otter performs a playful gimmick by flipping over in the water,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedfighting_maniset777b472__asian_small_clawed_otter_male_fightchaseoff_132.npy,The male clawed otter fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedfighting_maniset777b472__asian_small_clawed_otter_male_fightreact_134.npy,The male clawed otter fights and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedfighting_maniset777b472__asian_small_clawed_otter_male_fightvictorytaunt_139.npy,The male clawed otter fights achieves victory and then taunts,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedfighting_maniset777b472__asian_small_clawed_otter_male_gimmick_140.npy,The male clawed otter performs a playful gimmick by flipping and splashing in the water,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedlocomotion_maniseta5c44dd8__asian_small_clawed_otter_male_fightchaseoff_206.npy,The male clawed otter fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedlocomotion_maniseta5c44dd8__asian_small_clawed_otter_male_fightvictorytaunt_213.npy,The male clawed otter fights wins and then taunts his opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Small_Clawed_Otter_Male_asian_small_clawed_otter_male__animationnotmotionextractedlocomotion_maniseta5c44dd8__asian_small_clawed_otter_male_gimmick_214.npy,The male clawed otter performs a playful gimmick by flipping and splashing in the water,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedbehaviour_maniset6ecdb144__asian_water_monitor_male_fighttaunt_13.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedfighting_maniseta08a4b5a__asian_water_monitor_male_fightchaseoff_96.npy,The male water monitor fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedfighting_maniseta08a4b5a__asian_water_monitor_male_fighttaunt_97.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedfighting_pounce_manisetc6e58b2c__asian_water_monitor_male_fightchaseoff_180.npy,The male water monitor fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedfighting_pounce_manisetc6e58b2c__asian_water_monitor_male_fighttaunt_181.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedlocomotion_manisetb1a77de0__asian_water_monitor_male_fightchaseoff_264.npy,The male water monitor fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationmotionextractedlocomotion_manisetb1a77de0__asian_water_monitor_male_fighttaunt_265.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedbehaviour_manisetb8c83746__asian_water_monitor_male_fightchaseoff_348.npy,The male water monitor fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedbehaviour_manisetb8c83746__asian_water_monitor_male_fighttaunt_349.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedbehaviour_manisetb8c83746__asian_water_monitor_male_fighttauntreact_350.npy,The male water monitor fights taunts and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedbehaviour_manisetb8c83746__asian_water_monitor_male_standtofight_366.npy,The male water monitor stands still to fight,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedfighting_manisetb8408b1c__asian_water_monitor_male_fightchaseoff_432.npy,The male water monitor fights and then chases off its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Asian_Water_Monitor_Male_asian_water_monitor_male__animationnotmotionextractedfighting_manisetb8408b1c__asian_water_monitor_male_fighttaunt_433.npy,The male water monitor fights and then taunts its opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationmotionextractedfighting_maniset9c749130__b_w_ruffed_lemur_female_fightchaseoff_4.npy,The female ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationmotionextractedlocomotion_maniset824cbeb6__b_w_ruffed_lemur_female_fightchaseoff_35.npy,The female ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedbehaviour_manisete92df31c__b_w_ruffed_lemur_female_fightchaseoff_119.npy,The female ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedfighting_maniset47395972__b_w_ruffed_lemur_female_fightchaseoff_218.npy,The female ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedfighting_maniset47395972__b_w_ruffed_lemur_female_fighttaunt_220.npy,The female ruffed lemur fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedfighting_maniset47395972__b_w_ruffed_lemur_female_fighttauntreact_221.npy,The female ruffed lemur fights taunts her opponent and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedlocomotion_maniset87d072d8__b_w_ruffed_lemur_female_fightchaseoff_336.npy,The female ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedlocomotion_maniset87d072d8__b_w_ruffed_lemur_female_fighttaunt_338.npy,The female ruffed lemur fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Female_b_w_ruffed_lemur_female__animationnotmotionextractedlocomotion_maniset87d072d8__b_w_ruffed_lemur_female_fighttauntreact_339.npy,The female ruffed lemur fights taunts her opponent and then reacts swiftly,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationmotionextractedfighting_maniseted26a0e5__b_w_ruffed_lemur_male_fightchaseoff_4.npy,The male ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE;P2_GENERIC_CREATURE_CLASS,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationmotionextractedlocomotion_manisetf839a0eb__b_w_ruffed_lemur_male_fightchaseoff_35.npy,The male ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationnotmotionextractedbehaviour_maniset727ae7d1__b_w_ruffed_lemur_male_fightchaseoff_119.npy,The male ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationnotmotionextractedfighting_manisetebe79ce7__b_w_ruffed_lemur_male_fightchaseoff_218.npy,The male ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationnotmotionextractedfighting_manisetebe79ce7__b_w_ruffed_lemur_male_fighttaunt_220.npy,The male ruffed lemur fights and then taunts his opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationnotmotionextractedlocomotion_maniset982d68cd__b_w_ruffed_lemur_male_fightchaseoff_336.npy,The male ruffed lemur fights and then chases off the intruder,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_B_W_Ruffed_Lemur_Male_b_w_ruffed_lemur_male__animationnotmotionextractedlocomotion_maniset982d68cd__b_w_ruffed_lemur_male_fighttaunt_338.npy,The male ruffed lemur fights and then taunts his opponent,3
P1,P1_SOURCE_ACTION_ARTIFACT,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Babirusa_Female_babirusa_female__animationnotmotionextractedbehaviour_maniset145163a3__babirusa_female_standgimmick01_71.npy,The female babirusa stands still and then performs a playful gimmick,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Babirusa_Female_babirusa_female__animationnotmotionextractedfighting_maniset87e8fc39__babirusa_female_fighttaunt_129.npy,The female babirusa fights and then taunts her opponent,3
P1,P1_OVER_NARRATIVE,train,animo4d_L4_safe,animo4d_official_text,present,False,PZ_Babirusa_Female_babirusa_female__animationnotmotionextractedfighting_maniset87e8fc39__babirusa_female_fighttauntreact_130.npy,The female babirusa fights taunts her opponent and then reacts swiftly,3
